fdc_id,description,carbs_g,calories,protein_g,fat_g
2710816,"Melons, honeydew, raw",8.14995,,0.53125,0.2163
2710817,"Plantains, ripe, raw",30.95215,,1.15625,0.8933
2710818,"Plantains, underripe, raw",33.587325,,1.229375,0.685
2710819,"Chia seeds, dry, raw",38.273,,17.013,32.89
2710820,"Bulgur, dry, raw",75.88175,,11.75625,2.421
2710821,"Wild rice, dry, raw",75.6695,,12.7875,1.704
2710822,"Arugula, baby, raw",5.36825,,1.64875,0.325
2710823,"Asparagus, green, raw",5.1012,,1.4375,0.2163
2710824,"Avocado, Hass, peeled, raw",8.3235,,1.8125,20.31
2710825,"Rice, black, unenriched, raw",77.18825,,7.56875,3.438
2710826,"Corn, sweet, yellow and white kernels,  fresh, raw",14.689625,,2.789375,1.626
2710827,"Einkorn, grain, dry, raw",68.65381,,15.11719,3.811
2710828,"Farro, pearled, dry, raw",72.13156,,12.63944,3.103
2710829,"Fonio, grain, dry, raw",81.30525,,7.16875,1.693
2710830,"Khorasan, grain, dry, raw",71.79427,,14.75573,2.8
2710831,"Kiwifruit (kiwi), green, peeled, raw",13.818075,,1.008125,0.64
2710832,"Mandarin, seedless, peeled, raw",13.421825,,1.039375,0.4575
2710833,"Mango, Tommy Atkins, peeled, raw",15.265,,0.5625,0.5725
2710834,"Mango, Ataulfo, peeled, raw",17.3962,,0.6875,0.6813
2710835,"Corn flour, masa harina, white or yellow, dry, raw",76.6895,,7.5625,4.34
2710836,"Pear, Anjou, green, with skin, raw",14.7674,,0.3125,0.3713
2710837,"Plum, black, with skin, raw",13.455575,,0.578125,0.2825
2710838,"Rice, red, unenriched, dry, raw",76.1545,,8.5625,3.44
2710839,"Sorghum bran, white, unenriched, dry, raw",68.69525,,11.16875,9.259
2710840,"Sorghum flour, white, pearled, unenriched, dry, raw",73.5065,,10.2125,3.238
2710841,"Sorghum grain, white, pearled, unenriched, dry, raw",74.872,,10.25,3.265
2710842,"Sorghum, whole grain, white, dry, raw",73.57375,,10.08125,4.219
2710843,"Plantains, overripe, raw",29.191425,,1.166875,0.99
2711292,"Melons, honeydew, flesh only, raw",,,,0.22
2711312,"Melons, honeydew, flesh only, raw",,,,0.27
2711332,"Melons, honeydew, flesh only, raw",,,,0.22
2711352,"Melons, honeydew, flesh only, raw",,,,0.22
2711372,"Melons, honeydew, flesh only, raw",,,,0.17
2711392,"Melons, honeydew, flesh only, raw",,,,0.14
2711412,"Melons, honeydew, flesh only, raw",,,,0.32
2711432,"Melons, honeydew, flesh only, raw",,,,0.17
2711453,"Plantains, green, unripe, peeled, raw",,,,0.64
2711476,"Plantains, green, unripe, peeled, raw",,,,0.57
2711499,"Plantains, green, unripe, peeled, raw",,,,0.68
2711522,"Plantains, green, unripe, peeled, raw",,,,0.84
2711545,"Plantains, green, unripe, peeled, raw",,,,0.64
2711568,"Plantains, green, unripe, peeled, raw",,,,0.74
2711587,"Plantains, yellow, ripe, peeled, raw",,,,1.19
2711606,"Plantains, yellow, ripe, peeled, raw",,,,0.82
2711629,"Plantains, yellow, ripe, peeled, raw",,,,1.3
2711649,"Plantains, yellow, ripe, peeled, raw",,,,0.37
2711667,"Plantains, yellow, ripe, peeled, raw",,,,0.82
2711690,"Plantains, yellow, ripe, peeled, raw",,,,0.86
2711713,"Plantains, black, overripe, peeled, raw",,,,0.76
2711736,"Plantains, black, overripe, peeled, raw",,,,0.89
2711759,"Plantains, black, overripe, peeled, raw",,,,1.25
2711782,"Plantains, black, overripe, peeled, raw",,,,1.46
2711805,"Plantains, black, overripe, peeled, raw",,,,1.0
2711828,"Plantains, black, overripe, peeled, raw",,,,0.58
2711857,"Sorghum, whole grain, white, dry, raw",,,,3.84
2711867,"Sorghum, whole grain, white, dry, raw",,,,4.18
2711877,"Sorghum, whole grain, white, dry, raw",,,,4.46
2711887,"Sorghum, whole grain, white, dry, raw",,,,4.54
2711897,"Sorghum, whole grain, white, dry, raw",,,,4.36
2711907,"Sorghum, whole grain, white, dry, raw",,,,4.18
2711917,"Sorghum, whole grain, white, dry, raw",,,,3.98
2711927,"Sorghum, whole grain, white, dry, raw",,,,4.21
2711937,"Sorghum grain, white, pearled, unenriched, dry, raw",,,,3.18
2711947,"Sorghum grain, white, pearled, unenriched, dry, raw",,,,3.42
2711957,"Sorghum grain, white, pearled, unenriched, dry, raw",,,,3.77
2711967,"Sorghum grain, white, pearled, unenriched, dry, raw",,,,3.29
2711977,"Sorghum grain, white, pearled, unenriched, dry, raw",,,,3.38
2711987,"Sorghum grain, white, pearled, unenriched, dry, raw",,,,3.67
2711997,"Sorghum grain, white, pearled, unenriched, dry, raw",,,,3.27
2712007,"Sorghum grain, white, pearled, unenriched, dry, raw",,,,2.14
2712017,"Sorghum flour, white, pearled, unenriched, dry, raw",,,,2.96
2712027,"Sorghum flour, white, pearled, unenriched, dry, raw",,,,3.37
2712037,"Sorghum flour, white, pearled, unenriched, dry, raw",,,,3.94
2712047,"Sorghum flour, white, pearled, unenriched, dry, raw",,,,3.47
2712057,"Sorghum flour, white, pearled, unenriched, dry, raw",,,,3.35
2712067,"Sorghum flour, white, pearled, unenriched, dry, raw",,,,3.8
2712077,"Sorghum flour, white, pearled, unenriched, dry, raw",,,,2.85
2712087,"Sorghum flour, white, pearled, unenriched, dry, raw",,,,2.16
2712097,"Sorghum bran, white, unenriched, dry, raw",,,,9.77
2712107,"Sorghum bran, white, unenriched, dry, raw",,,,9.07
2712117,"Sorghum bran, white, unenriched, dry, raw",,,,7.88
2712127,"Sorghum bran, white, unenriched, dry, raw",,,,9.33
2712144,"Sorghum bran, white, unenriched, dry, raw",,,,7.68
2712154,"Sorghum bran, white, unenriched, dry, raw",,,,8.75
2712164,"Sorghum bran, white, unenriched, dry, raw",,,,12.33
2712174,"Einkorn, grain, wheat berry, dry, raw",,,,3.74
2712184,"Einkorn, grain, wheat berry, dry, raw",,,,4.18
2712194,"Einkorn, grain, wheat berry, dry, raw",,,,3.62
2712204,"Einkorn, grain, wheat berry, dry, raw",,,,3.77
2712214,"Einkorn, grain, wheat berry, dry, raw",,,,3.77
2712224,"Einkorn, grain, wheat berry, dry, raw",,,,3.69
2712234,"Einkorn, grain, wheat berry, dry, raw",,,,3.82
2712244,"Einkorn, grain, wheat berry, dry, raw",,,,3.9
2712254,"Khorasan, grain, wheat berry, dry, raw",,,,2.78
2712264,"Khorasan, grain, wheat berry, dry, raw",,,,2.72
2712274,"Khorasan, grain, wheat berry, dry, raw",,,,2.9
2712284,"Khorasan, grain, wheat berry, dry, raw",,,,2.99
2712294,"Khorasan, grain, wheat berry, dry, raw",,,,2.6
2712304,"Khorasan, grain, wheat berry, dry, raw",,,,2.7
2712314,"Khorasan, grain, wheat berry, dry, raw",,,,2.75
2712324,"Khorasan, grain, wheat berry, dry, raw",,,,2.96
2712334,"Farro, pearled, dry, raw",,,,3.05
2712344,"Farro, pearled, dry, raw",,,,3.39
2712354,"Farro, pearled, dry, raw",,,,2.77
2712364,"Farro, pearled, dry, raw",,,,2.93
2712374,"Farro, pearled, dry, raw",,,,3.92
2712384,"Farro, pearled, dry, raw",,,,2.83
2712394,"Farro, pearled, dry, raw",,,,3.0
2712404,"Farro, pearled, dry, raw",,,,2.93
2712414,"Wild rice, dry, raw",,,,1.72
2712424,"Wild rice, dry, raw",,,,1.61
2712434,"Wild rice, dry, raw",,,,2.03
2712444,"Wild rice, dry, raw",,,,1.66
2712454,"Wild rice, dry, raw",,,,1.71
2712464,"Wild rice, dry, raw",,,,1.6
2712474,"Wild rice, dry, raw",,,,1.71
2712484,"Wild rice, dry, raw",,,,1.59
2712494,"Rice, black, unenriched, raw",,,,3.44
2712504,"Rice, black, unenriched, raw",,,,3.67
2712514,"Rice, black, unenriched, raw",,,,3.25
2712524,"Rice, black, unenriched, raw",,,,3.35
2712534,"Rice, black, unenriched, raw",,,,3.62
2712544,"Rice, black, unenriched, raw",,,,3.18
2712554,"Rice, black, unenriched, raw",,,,3.07
2712564,"Rice, black, unenriched, raw",,,,3.92
2712573,"Chia seeds, whole, dry, raw",,,,32.54
2712582,"Chia seeds, whole, dry, raw",,,,33.56
2712591,"Chia seeds, whole, dry, raw",,,,34.33
2712600,"Chia seeds, whole, dry, raw",,,,32.08
2712609,"Chia seeds, whole, dry, raw",,,,31.5
2712618,"Chia seeds, whole, dry, raw",,,,32.93
2712627,"Chia seeds, whole, dry, raw",,,,32.41
2712636,"Chia seeds, whole, dry, raw",,,,33.73
2712646,"Fonio, grain, dry, raw",,,,1.62
2712656,"Fonio, grain, dry, raw",,,,1.84
2712666,"Fonio, grain, dry, raw",,,,1.61
2712676,"Fonio, grain, dry, raw",,,,1.66
2712686,"Fonio, grain, dry, raw",,,,1.68
2712696,"Fonio, grain, dry, raw",,,,1.69
2712706,"Fonio, grain, dry, raw",,,,1.75
2712716,"Rice, red, unenriched, dry, raw",,,,3.61
2712726,"Rice, red, unenriched, dry, raw",,,,3.56
2712736,"Rice, red, unenriched, dry, raw",,,,3.39
2712746,"Rice, red, unenriched, dry, raw",,,,3.18
2712756,"Rice, red, unenriched, dry, raw",,,,3.66
2712766,"Rice, red, unenriched, dry, raw",,,,3.55
2712776,"Rice, red, unenriched, dry, raw",,,,3.39
2712786,"Rice, red, unenriched, dry, raw",,,,3.18
2712796,"Bulgur, dry, raw",,,,2.24
2712806,"Bulgur, dry, raw",,,,2.53
2712816,"Bulgur, dry, raw",,,,2.78
2712826,"Bulgur, dry, raw",,,,2.19
2712836,"Bulgur, dry, raw",,,,2.23
2712846,"Bulgur, dry, raw",,,,2.5
2712856,"Bulgur, dry, raw",,,,2.11
2712866,"Bulgur, dry, raw",,,,2.79
2712876,"Corn flour, masa harina, white, dry, raw",,,,4.0
2712886,"Corn flour, masa harina, white, dry, raw",,,,5.74
2712896,"Corn flour, masa harina, yellow, dry, raw",,,,4.33
2712906,"Corn flour, masa harina, yellow, dry, raw",,,,3.53
2712916,"Corn flour, masa harina, yellow, dry, raw",,,,4.31
2712926,"Corn flour, masa harina, white, dry, raw",,,,4.13
2712929,"Mango, Tommy Atkins, peeled, pit removed, raw",,,,0.68
2712952,"Mango, Tommy Atkins, peeled, pit removed, raw",,,,0.62
2712974,"Mango, Tommy Atkins, peeled, pit removed, raw",,,,0.65
2712996,"Mango, Tommy Atkins, peeled, pit removed, raw",,,,0.49
2713018,"Mango, Tommy Atkins, peeled, pit removed, raw",,,,0.27
2713040,"Mango, Tommy Atkins, peeled, pit removed, raw",,,,0.58
2713058,"Mango, Tommy Atkins, peeled, pit removed, raw",,,,0.58
2713076,"Mango, Tommy Atkins, peeled, pit removed, raw",,,,0.71
2713099,"Avocado, Hass, peeled, pit removed, raw",,,,19.75
2713115,"Avocado, Hass, peeled, pit removed, raw",,,,19.93
2713131,"Avocado, Hass, peeled, pit removed, raw",,,,20.53
2713147,"Avocado, Hass, peeled, pit removed, raw",,,,21.83
2713163,"Avocado, Hass, peeled, pit removed, raw",,,,20.08
2713179,"Avocado, Hass, peeled, pit removed, raw",,,,21.49
2713195,"Avocado, Hass, peeled, pit removed, raw",,,,18.76
2713211,"Avocado, Hass, peeled, pit removed, raw",,,,20.1
2713226,"Apricot, with skin, pitted, raw",,,,0.38
2713244,"Apricot, with skin, pitted, raw",,,,0.57
2713260,"Apricot, with skin, pitted, raw",,,,0.46
2713281,"Apricot, with skin, pitted, raw",,,,0.35
2713302,"Apricot, with skin, pitted, raw",,,,0.32
2713323,"Apricot, with skin, pitted, raw",,,,0.14
2713344,"Apricot, with skin, pitted, raw",,,,0.5
2713365,"Apricot, with skin, pitted, raw",,,,0.52
2713386,"Kiwifruit (kiwi), green, peeled, raw",,,,0.37
2713407,"Kiwifruit (kiwi), green, peeled, raw",,,,0.42
2713428,"Kiwifruit (kiwi), green, peeled, raw",,,,0.49
2713449,"Kiwifruit (kiwi), green, peeled, raw",,,,0.48
2713470,"Kiwifruit (kiwi), green, peeled, raw",,,,0.97
2713491,"Kiwifruit (kiwi), green, peeled, raw",,,,0.82
2713512,"Kiwifruit (kiwi), green, peeled, raw",,,,0.85
2713533,"Kiwifruit (kiwi), green, peeled, raw",,,,0.72
2713550,"Arugula, baby, raw",,,,0.27
2713566,"Arugula, baby, raw ",,,,0.31
2713582,"Arugula, baby, raw",,,,0.0
2713598,"Arugula, baby, raw",,,,0.18
2713614,"Arugula, baby, raw",,,,0.41
2713630,"Arugula, baby, raw",,,,0.52
2713646,"Arugula, baby, raw",,,,0.41
2713665,"Asparagus, green, whole spear, raw",,,,0.3
2713684,"Asparagus, green, whole spear, raw",,,,0.36
2713703,"Asparagus, green, whole spear, raw",,,,0.32
2713722,"Asparagus, green, whole spear, raw",,,,0.39
2713741,"Asparagus, green, whole spear, raw",,,,0.0
2713760,"Asparagus, green, whole spear, raw",,,,0.11
2713779,"Asparagus, green, whole spear, raw",,,,0.17
2713798,"Asparagus, green, whole spear, raw",,,,0.08
2713814,"Mandarin, seedless, peeled, raw",,,,0.36
2713830,"Mandarin, seedless, peeled, raw",,,,0.32
2713850,"Mandarin, seedless, peeled, raw",,,,0.2
2713867,"Mandarin, seedless, peeled, raw",,,,0.34
2713882,"Mandarin, seedless, peeled, raw",,,,0.55
2713902,"Mandarin, seedless, peeled, raw",,,,0.7
2713922,"Mandarin, seedless, peeled, raw",,,,0.71
2713942,"Mandarin, seedless, peeled, raw",,,,0.48
2713962,"Mango, Ataulfo, peeled, pit removed, raw",,,,0.66
2713984,"Mango, Ataulfo, peeled, pit removed, raw",,,,0.74
2714006,"Mango, Ataulfo, peeled, pit removed, raw",,,,1.01
2714028,"Mango, Ataulfo, peeled, pit removed, raw",,,,0.44
2714050,"Mango, Ataulfo, peeled, pit removed, raw",,,,0.59
2714072,"Mango, Ataulfo, peeled, pit removed, raw",,,,0.63
2714094,"Mango, Ataulfo, peeled, pit removed, raw",,,,0.57
2714116,"Mango, Ataulfo, peeled, pit removed, raw",,,,0.81
2714138,"Pear, Anjou, green, with skin, seeded, core removed, raw",,,,0.22
2714159,"Pear, Anjou, green, with skin, seeded, core removed, raw",,,,0.48
2714176,"Pear, Anjou, green, with skin, seeded, core removed, raw",,,,0.5
2714193,"Pear, Anjou, green, with skin, seeded, core removed, raw",,,,0.46
2714214,"Pear, Anjou, green, with skin, seeded, core removed, raw",,,,0.3
2714232,"Pear, Anjou, green, with skin, seeded, core removed, raw",,,,0.27
2714248,"Pear, Anjou, green, with skin, seeded, core removed, raw",,,,0.32
2714269,"Pear, Anjou, green, with skin, seeded, core removed, raw",,,,0.42
2714290,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",,,,1.87
2714315,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",,,,1.53
2714340,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",,,,1.85
2714365,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",,,,1.53
2714390,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",,,,1.32
2714415,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",,,,1.43
2714440,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",,,,1.7
2714465,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",,,,1.78
2714490,"Plum, black, with skin, pitted, raw",,,,0.32
2714511,"Plum, black, with skin, pitted, raw",,,,0.3
2714531,"Plum, black, with skin, pitted, raw",,,,0.39
2714552,"Plum, black, with skin, pitted, raw",,,,0.17
2714569,"Plum, black, with skin, pitted, raw",,,,0.14
2714586,"Plum, black, with skin, pitted, raw",,,,0.26
2714607,"Plum, black, with skin, pitted, raw",,,,0.41
2714625,"Plum, black, with skin, pitted, raw",,,,0.27
2714641,"Arugula, baby, raw",,,,0.5
2727566,"Chicken, drumstick, meat and skin, raw",-0.47505,,18.35625,5.94
2727567,"Chicken, thigh, meat and skin, raw",-0.17255,,17.10625,13.35
2727568,"Chicken, wing, meat and skin, raw",-0.45875,,18.40625,10.64
2727569,"Chicken, breast, meat and skin, raw",-0.42825,,21.40625,4.777
2727570,"Lamb, ground, raw",-0.2508,,17.4625,18.64
2727571,"Bison, ground, raw",-0.14955,,19.88125,8.88
2727572,"Beef, short loin (NY strip steak), raw",0.2212,,21.325,11.54
2727573,"Beef, tenderloin steak, raw",0.18025,,21.09375,6.456
2727574,"Beef, top sirloin steak, raw",0.218,,21.975,5.708
2727575,"Pork, chop, center cut, raw",-0.5625,,22.8125,5.475
2727576,"Pork, belly, with skin, raw",-0.705,,15.2,35.83
2727577,"Pawpaw, peeled, seeded, raw",,,1.151875,
2727578,"Squash, pie pumpkin, peeled, seeded, raw",,,0.854375,
2727579,"Squash, spaghetti, peeled, seeded, raw",,,0.791875,
2727580,"Rutabaga, peeled, raw",,,0.8875,
2727581,"Blackberries, raw",,,1.52625,
2727582,"Tomatillos, dehusked, raw",,,1.064375,
2727583,"Cabbage, napa, leaf, destemmed, raw",,,1.06375,
2727584,"Leeks, bulb and greens, root removed, raw",,,1.4675,
2727585,"Green onion, (scallion), bulb and greens, root removed, raw",,,0.66875,
2727586,"Shallots, bulb, peeled, root removed, raw",,,1.3775,
2727587,"Juice, prune, shelf-stable",,,0.422625,
2727588,"Juice, pomegranate, from concentrate, shelf-stable",,,0.0,
2727589,"Juice, tart cherry, from concentrate, shelf-stable",,,0.1465625,
2728757,"Chicken, drumstick, meat and skin, raw",,,,5.67
2728761,"Chicken, drumstick, meat and skin, raw",,,,6.51
2728765,"Chicken, drumstick, meat and skin, raw",,,,5.55
2728769,"Chicken, drumstick, meat and skin, raw",,,,5.97
2728773,"Chicken, drumstick, meat and skin, raw",,,,5.01
2728777,"Chicken, drumstick, meat and skin, raw",,,,6.4
2728781,"Chicken, drumstick, meat and skin, raw",,,,6.84
2728785,"Chicken, drumstick, meat and skin, raw",,,,5.57
2728789,"Chicken, thigh, meat and skin, raw",,,,14.53
2728793,"Chicken, thigh, meat and skin, raw",,,,12.04
2728797,"Chicken, thigh, meat and skin, raw",,,,14.62
2728801,"Chicken, thigh, meat and skin, raw",,,,12.23
2728805,"Chicken, thigh, meat and skin, raw",,,,13.3
2728809,"Chicken, thigh, meat and skin, raw",,,,13.3
2728813,"Chicken, thigh, meat and skin, raw",,,,12.14
2728817,"Chicken, thigh, meat and skin, raw",,,,14.61
2728821,"Chicken, wing, meat and skin, raw",,,,11.09
2728825,"Chicken, wing, meat and skin, raw",,,,10.07
2728829,"Chicken, wing, meat and skin, raw",,,,9.38
2728833,"Chicken, wing, meat and skin, raw",,,,8.97
2728837,"Chicken, wing, meat and skin, raw",,,,11.47
2728841,"Chicken, wing, meat and skin, raw",,,,13.15
2728845,"Chicken, wing, meat and skin, raw",,,,11.21
2728849,"Chicken, wing, meat and skin, raw",,,,9.81
2728853,"Chicken, breast, meat and skin, raw",,,,3.62
2728857,"Chicken, breast, meat and skin, raw",,,,6.3
2728861,"Chicken, breast, meat and skin, raw",,,,3.47
2728865,"Chicken, breast, meat and skin, raw",,,,3.53
2728869,"Chicken, breast, meat and skin, raw",,,,5.45
2728873,"Chicken, breast, meat and skin, raw",,,,6.29
2728877,"Lamb, ground, raw",,,,15.61
2728881,"Lamb, ground, raw",,,,15.37
2728885,"Lamb, ground, raw",,,,20.74
2728889,"Lamb, ground, raw",,,,18.66
2728893,"Lamb, ground, raw",,,,19.13
2728897,"Lamb, ground, raw",,,,22.3
2728901,"Bison, ground, raw",,,,12.62
2728905,"Bison, ground, raw",,,,10.68
2728909,"Bison, ground, raw",,,,3.92
2728913,"Bison, ground, raw",,,,5.58
2728917,"Bison, ground, raw",,,,16.08
2728921,"Bison, ground, raw",,,,4.4
2728925,"Beef, short loin (NY strip steak), raw",,,,7.14
2728929,"Beef, short loin (NY strip steak), raw",,,,9.9
2728933,"Beef, short loin (NY strip steak), raw",,,,12.15
2728937,"Beef, short loin (NY strip steak), raw",,,,9.95
2728941,"Beef, short loin (NY strip steak), raw",,,,15.47
2728945,"Beef, short loin (NY strip steak), raw",,,,11.68
2728949,"Beef, short loin (NY strip steak), raw",,,,10.45
2728953,"Beef, short loin (NY strip steak), raw",,,,15.54
2728957,"Beef, tenderloin steak, raw",,,,10.35
2728961,"Beef, tenderloin steak, raw",,,,7.32
2728965,"Beef, tenderloin steak, raw",,,,5.61
2728969,"Beef, tenderloin steak, raw",,,,6.56
2728973,"Beef, tenderloin steak, raw",,,,3.83
2728977,"Beef, tenderloin steak, raw",,,,4.96
2728981,"Beef, tenderloin steak, raw",,,,7.03
2728985,"Beef, tenderloin steak, raw",,,,5.99
2728989,"Beef, top sirloin steak, raw",,,,10.95
